"This is welcome news, but it is only a short-term solution. We must keep fighting to give both DED and TPS recipients the certainty and security their families deserve. It’s time to pass the SECURE Act once and for all https://www.reuters.com/article/us-usa-immigration-liberia/trump-extends-liberians-protected-immigration-status-by-one-year-idUSKCN1R92EC ….",0
"Some good news for federal workers! After far too long of a delay, the modest cost of living increase that we secured for our civil servants as part of the government funding package is officially in place—retroactive as of January 1st https://thehill.com/homenews/administration/436324-trump-approves-pay-raise-for-federal-workers ….",0
We must take bold action on climate change. That’s why that@RepDonBeyer and I are introducing the Healthy Climate and Family Security Act. This bill requires polluters to pay and returns the proceeds to families in the form of a dividend. Learn more:.,0
Good news: The Senate Budget Committee voted in favor of my amendment to tackle the rising cost of prescription drug costs during today’s markup. I’m pleased we were able to agree on a bipartisan basis that we must help Americans struggling to afford lifesaving medicine.,0
Republicans on the Budget Committee just voted down my amendment to return the estate tax to the level it was prior to the Trump Tax Scam—which exempts estates worth up to $22M—and use that revenue to ↓ taxes for middle-class families who had a Trump tax increase.,0
"Oh hey, would you look that… if the President would cut back on a few trips to Mar-a-Lago to hit up the omelet bar and play golf, Secretary DeVos wouldn’t have to cut federal funding from the Special Olympics. This is shameful https://www.washingtonpost.com/politics/2019/03/27/five-trump-trips-mar-a-lago-would-cover-betsy-devoss-proposed-special-olympics-cuts/?utm_term=.10700b12832b ….",0
"The #ForThePeople Act would get rid of millions of dollars of secret money in politics and protect the right to vote. Instead of engaging in cynical political games, Mitch McConnell should bring it to a vote immediately.",0
"Good news! Because of our outreach,@NatlParkService and@USDOTFHWA are starting emergency repairs on the Baltimore-Washington Parkway. I asked them to take immediate action, and I want to thank them for working with us. Soon, Marylanders can return to a safe, reliable commute https://twitter.com/MacFarlaneNews/status/1106628801482629123 ….",0
….. but his Justice Department launched a full-fledged attack on the entire Affordable Care Act today—including the provision that protects people with pre-existing conditions. A lie is a lie no matter what branch of government you serve in https://twitter.com/thehill/status/1110651387690524672 ….,0
"Days ago, McConnell said he wanted “as much openness and transparency as possible” in regards to the Mueller report. How quickly he’s changed his tune. This week, he blocked our resolution calling upon the Attorney General to make it public. RT to demand transparency!",0
"Senator McConnell: Democrats recognize the reality of the science behind climate change and the urgent need to tackle this crisis. Meanwhile, your caucus continues to sit on its hands, doing nothing while the harm and costs rise all around us. Stop these political stunts.",0
"Yesterday, we found out that stock buybacks have reached their fourth straight quarterly record. Instead of investing in workers, the Trump Tax Scam has just produced over $900B in buybacks for corporate executives. Watch today's hearing to learn more https://www.pscp.tv/ChrisVanHollen/1yoJMjyymNkxQ ….",0
"When Trump was sworn-in, he reinstated the global gag rule to deny women info about reproductive health care. Pompeo’s policy is an expansion of this. It’s not enough for them to wreak havoc on our health care system, they want to go global with their know-nothing approach https://twitter.com/Reuters/status/1110535419404476417 ….",0
The American people have a right to see the results of the Mueller report. We deserve #transparency – the rule of law depends on it.,0
Our oyster sanctuaries are working. And now they are permanent https://twitter.com/baltimoresun/status/1115300792095911939 ….,0
"We are hearing more about how last year’s tax bill has hurt many Marylanders and others across the country who are feeling the sting of changes in deductions that have left taxes to pay in April. We want bipartisan changes to make the tax code fairer, esp for working families https://twitter.com/senatorcardin/status/1115268106023309315 ….",0
"In the final count down to #TaxDay2019 I’m at the #IRS in New Carrollton with@SenatorRonWyden for a townhall with federal workers. We’re talking tax policy, taking questions and thanking these dedicated public servants for their work.",0
"We have lost a dear friend and our hearts are broken while we mourn with his wife, his family, and his dedicated staff at the State Capitol.

May his memory be a blessing to his family and all of those whom his life touched https://twitter.com/senatorcardin/status/1114997427881291776 ….",0
"A sad day for Maryland as we mourn the loss of our friend@SpeakerBusch... Mike Busch was a force in Annapolis and he left a progressive imprint on the state that without hyperbole will last for generations. For me, and for Myrna, the loss is intensely personal.",0
Praying alongside all of Maryland https://twitter.com/capgaznews/status/1114926066433503234 ….,0
"Joining seniors@clvillagemd to discuss health care, infrastructure and environmental priorities. Hearing from many Marylanders who want real protections for #PreExistingConditions, #CleanWater. – at Carroll Lutheran Village.",0
"Sharing memories this morning with Professor Herb Smith@McDanielCollege and meeting with an energetic, well-informed group of students. Always a great day to visit Downtown Westminster@CarrollCoMD. – at Hoover Library.",0
"“Of all the forms of inequality, injustice in health care is the most shocking and inhumane.” #MLK51.",0
"“If you can’t fly then run, if you can’t run then walk, if you can’t walk then crawl, but whatever you do you have to keep moving forward.” #MLK51.",0
Words to consider on this 51st anniversary of the assassination of Dr. Martin Luther King Jr. “An individual has not started living until he can rise above the narrow confines of his individualistic concerns to the broader concerns of all humanity.” #ThursdayThoughts #MLK51.,0
Short-term political gain = long-term damage to the Senate and our nation. #formerlytheworldsgreatestdeliberativebod https://www.washingtonpost.com/opinions/mitch-mcconnell-undid-213-years-of-senate-history-in-33-minutes/2019/04/03/58b3eaca-565c-11e9-9136-f8e636f1f6df_story.html?utm_term=.c54eba427775&wpisrc=nl_daily202&wpmm=1 ….,0
"Trending right now, #AvengersEndgame is only slightly higher than #EqualPayDay... In real life, we can make a real difference in the lives of women and families across America by finally passing the #PaycheckFairnessAct and making the #paygap vanish.",0
"The Trump DOJ’s decision to destroy the ACA puts millions of Americans, especially those with pre-existing conditions, at risk. I strongly agree with@SenatorShaheen who said that Republicans must start defending their constituents instead of their President. #ProtectOurCare.",0
The efforts of the Trump DOJ to repeal ACA and protections of Americans w/ pre-existing conditions is nothing short of an assault on the American public. Health care is a human right; not another line on a list of empty campaign promises. #ProtectOurCar https://www.healthline.com/health-news/what-to-know-about-pre-existing-conditions-with-aca-in-danger#Higher-out-of-pocket-costs ….,0
The Republican “plan” for health care puts millions of Americans risk. On #WorldAutismDay we recognize the need to support Americans w/ pre-existing conditions to receive the care they deserve under a health care system that represents the values of this nation. #ProtectOurCare.,0
There is no logical reason that men and women are paid different wages for the same work. Congress can work to close the #paygap #EqualPayDa https://thekojonnamdishow.org/shows/2019-04-02/what-the-gender-pay-gap-looks-like-in-the-washington-region ….,0
"Maryland women are making $0.86 cents for every dollar a man earns. If the gender wage gap were closed in MD, and in states around the country, it would cut the poverty rate for working women in half and add nearly a half trillion dollars to our economy https://www.aauw.org/resource/gender-pay-gap-by-state-and-congressional-district/ ….",0
How a nation treats its women – economically and socially—is a sign of that nation’s success. The wage disparity between American men and women is hurting our nation. The Senate must take up and pass the Paycheck Fairness Act. #EqualPayDay.,0
It supports programs to fight gangs and drug trafficking. It combats corruption. It creates educational and economic opportunities that benefit both the U.S. and local economies. Most of this assistance supports the work of non-profit and faith-based organizations.,0
"This assistance enjoys widespread, bipartisan support because it directly fights the instability that drives people to leave their homes in the first place. Contrary to the Trump Administration’s rhetoric, foreign assistance is not a handout to foreign govts. #CentralAmerica.",0
The decision to stop foreign assistance to Central America actively undermines the security interests of the United States. It is reckless and counterproductive https://www.cardin.senate.gov/newsroom/press/release/cardin-calls-trump-move-to-cut-off-aid-to-central-american-countries-reckless-and-counterproductive ….,0
Great meeting today with Maryland's congressional delegation and Governor Hogan. Making progress on regional transportation priorities and protecting the Chesapeake Bay.,0
"Most Americans believe the #ERA is already a part of the U.S. Constitution—and I don’t blame them. It’s unconscionable that, in 2019, men and women are STILL not considered equal under the Constitution. I’m fighting to change that. #ERANow.",0
"The president made the right decision by extending legal protections for another year for Liberians under the Deferred Enforced Departure (DED) program. Congress now needs to act and pass the SECURE Act, which would allow these individuals to apply for legal permanent residency https://twitter.com/WSJ/status/1111338432469585922 ….",0
"Transgender individuals deserve respect & equality in our military, in schools and everywhere else. During #TransVisibilityWeek, we recognize the community’s contributions to our country, their courage & dignity. 
I'm proud to stand against hate and prejudice. You #WontBeErased.",0
I applaud my colleagues in the House for passing HR 124 to denounce President Trump’s discriminatory #TransMilitaryBan. Transgender service members are brave patriots who fight to protect our nation’s freedoms abroad. We must protect their freedoms at home. #ProtectTransTroops.,0
Nothing like that first-place feeling. #Orioles #OpeningDa https://twitter.com/Ravens/status/1111239799216717824 ….,0
Elections have consequences. Some refuse to learn from them. #ProtectOurCare #AC https://twitter.com/washingtonpost/status/1110984095557971968 ….,0
"This is not about bragging rights. This is not about the Republican Party.
This is about the millions of Americans who will not be able to afford preventative screenings, prescription drugs, or mental health care. Yet you refuse to listen@POTUS. We need the #ACA.",0
"Once again President Trump is breaking his promise to the American people. Access to affordable care should not be a debate. Health care is a human right. Period. 

We will fight for the #ACA. We will fight for you https://twitter.com/washingtonpost/status/1110979158178451458 ….",0
Voting is a fundamental right of citizenship. Yet the U.S. is one of few Western democracies that allows permanent denial of voting rights for individuals with felony convictions. It’s simply wrong that state disenfranchisement laws deny citizens participation in our democracy.,0
"I’m proud to join Sen. Udall to co-sponsor the #ForThePeopleAct, which would eliminate the patchwork of voter rights across the country. Among many important measures, this bill includes my #DemocracyRestorationAct, which would restore voting rights to returning citizens https://twitter.com/SenatorTomUdall/status/1110891967075008512 ….",0
Protip to undergraduate researchers: Please look at the lab web page before sending an email to a professor saying how much you love 'X' when the lab clearly studies 'Y'.,1
Happy birthday@MelissaHerman4 !!,1
"Wow!!
""The developed platform technology thus leverages aTF evolvability for the development of new host-agnostic biosensors with user-defined small-molecule specificities and transfer functions."" 
Evolution-guided engineering of small-molecule biosensor https://www.biorxiv.org/content/10.1101/601823v1 ….",1
"""These data reveal a new circuit for adaptive reward valuation"" @KateWassum lab work https://www.nature.com/articles/s41593-019-0374-7 ….",1
Where I spent the past week on zen retreat!,1
A Role of Drd2 Hippocampal Neurons in Context-Dependent Food Intak https://www.cell.com/neuron/fulltext/S0896-6273(19)30218-1#.XJzevyEYi5k.twitter ….,1
"As a bonus a nifty combined chemo/optogenetic actuator AAV1-CAG-Flex(loxP)rev-ChR2-2a-hM4d
Conversion of Graded Presynaptic Climbing Fiber Activity into Graded Postsynaptic Ca2+ Signals by Purkinje Cell Dendrite https://www.cell.com/neuron/fulltext/S0896-6273(19)30217-X#.XJzTRaj06dk.twitter ….",1
This is pretty cool--GPRC5D--an unusual GPCR as a target for immunotherapy http://stm.sciencemag.org/content/11/485/eaau7746 ….,1
"we now have pAAV CD68-hM4D(Gi)-mCherry available in AAV1 (75033-AAV1).
Full chemogenetics AAV inventory here@Addgene.",1
"""We show that a subset of excitatory neurons in the pre-locus coeruleus express prodynorphin, and that these neurons are a critical neural substrate for sodium-intake behaviour. https://www.nature.com/articles/s41586-019-1053-2 ….",1
New suite of GPCR sensors@livecellassay https://montanamolecular.com/gpcr-assay-technology/ ….,1
This is a very cool paper but a close reading shows it responds well to Epinephrine and to a lesser extent Dopamine https://www.cell.com/neuron/fulltext/S0896-6273(19)30172-2 ….,1
"""...using chemogenetics, transcriptome sequencing, calcium imaging, ISH, and selective genetic manipulations, we define a pathway by which itch is induced by mast cell activation."" Nppb Neurons Are Sensors of Mast Cell-Induced Itch https://www.cell.com/cell-reports/fulltext/S2211-1247(19)30275-X#.XJo9kwMqkSo.twitter ….",1
Debate about birth of new neurons in adult brains extends to Alzheimer’s diseas https://www.nature.com/articles/d41586-019-00891-7 ….,1
https://www.nature.com/articles/s41591-019-0375-9 ….,1
"Big if replicable: ""Our results suggest that intrinsic differences in serotonergic neuron morphology and the resulting circuitry may contribute to SSRI resistance in MDD patients. https://www.nature.com/articles/s41380-019-0377-5 ….",1
"Very useful database of 'all drugs which have been in human trials""..and it is open source!!
http://cdek.wustl.edu/.",1
Adenosine mediated immunosuppression inhibitor— cool https://twitter.com/soseiheptaresco/status/1110033176905154560 ….,1
"“If you ignore it on twitter, it didn’t happen.”@rickygervais@nytimes interview.",1
Reviewer #3 at work@superkash.,1
"What, what, what? https://twitter.com/adamfeuerstein/status/1109028297927737344 ….",1
"Not so surprising?!
""we demonstrate that reprogramming dynamics in heterogeneous populations are driven by dominant “elite” clones.""
Cell competition during reprogramming gives rise to dominant clone http://science.sciencemag.org/content/early/2019/03/20/science.aan0925 ….",1
"Re: amyloid hypothesis...many years ago the main proponent counseled me that ""you'll never make it as a basic scientist, Bryan. Perhaps you could get a job supervising clinical trials...."".",1
Dorsal Horn Gastrin-Releasing Peptide Expressing Neurons Transmit Spinal Itch But Not Pain Signal http://www.jneurosci.org/content/39/12/2238 ….,1
"Our@CurrentBiology Dispatch, ""Sex Hormones at Work in the Neocortex"" highlighting Clemens et al. is live!
OA link: https://www.sciencedirect.com/science/article/pii/S0960982219300156?dgcid=author … #SABV.",1
Good time to retweet thi https://twitter.com/K_dele/status/309342944119357441 ….,1
"Wow hi Mario (who is still not on Twitter), keynote speaker https://twitter.com/SFN_Philly/status/1113772659068817408 ….",1
Outrageous https://twitter.com/laurahelmuth/status/1113593084925714432 ….,1
Choice-selective neurons in the auditory cortex and its striatal target encode reward expectation from Jaramillo Lab http://www.jneurosci.org/content/early/2019/03/05/JNEUROSCI.2585-18.2019 ….,1
"Ah, the small pleasure of citing a guy named Freeze in reference to motoric freezing...",1
What... is happening here? https://annals.org/aim/article-abstract/682422/alimentary-canal-volume-1-control-food-water-intake-section-6 ….,1
My mom had to snap a photo of my PhD diploma so that Berkeley would renew my PD appointment.,1
"As per usual,@statsqa came through https://stats.stackexchange.com/questions/213011/understanding-output-of-powertransform ….",1
I don't have a SoundCloud but if you want to help me with a question about transforming data for linear mixed model analysis that's cool too.,1
Non-normal distributions are beautiful too!,1
Sorry what now?,1
I need to get a handle on this but my brain is non-compliant.,1
I heard back y'all! Thanks to Dr. Don Pfaff.,1
Husband and I still haven't booked a trip for end of June. Where should we go from west coast for 6-8 days??,1
Also thanks to the Taconic rep who estimated when the procedure was performed based on when the mice shipped.,1
Just sent an email asking methods question for a 17 y.o. paper. Will I hear back?,1
Huge lines at Grand Lake Theater. Oakland showed up for Us!,1
Also mood https://twitter.com/DollyParton/status/1107691449787863040 ….,1
Mood https://twitter.com/lupitamiamour/status/1106574306207776768 ….,1
"Really enjoying the new Aidy Bryant show Shrill so far.
Plus Portland!",1
"Powerful piece by Sarah Gad, who became addicted to opioids as a medical student and now advocates for medication assisted treatment for the incarcerated https://twitter.com/marieclaire/status/1106691297677586432 ….",1
"Thanks for the responses! We went with striatal brain tissue.
annnnd resubmitted https://twitter.com/K_dele/status/1106318238323892224 ….",1
"Emotional mentoring rollercoaster:

2 students submitted applications for a competitive internal summer research fellowship.
Heard back from one that he got it, immediately worried that it must mean the other didn't.

BUT.. they both got them!!!!!!!!",1
thought these were some CLARITY brains for a second.. https://twitter.com/jenkins_paul/status/1106343599325806592 ….,1
"Tweeps: for a title in a broad interest journal would you say dopamine imaging in striatum or clarify ""brain striatum""? Etc.",1
"I just tried to type ""accreditation"" in an email and whooo boy it was a journey.",1
The draft I submit to grants people the week before the real deadline.,1
"Really looking forward to explaining ""America's funniest home videos"" to my grandchildren.",1
Nooooo Alex Trebek!,1
"Translating Developmental Neuroscience to Understand Risk for Psychiatric Disorders 
https://ajp.psychiatryonline.org/doi/full/10.1176/appi.ajp.2019.19010091 ….",1
"Yo... I like puns but this is too much, Frontier.",1
As seen@MeowWolf.,1
"I'm off the deep end ♫ 
Watch as I dive in ♫.",1
UC not renewing contract with Elsevier.,1
Thanks@SFARIorg! Proud to have contributed to the Wilbrecht lab proposal and excited to explore how ASD risk genes affect frontostriatal circuits and learning https://twitter.com/SFARIorg/status/1100847792296259584 ….,1
"Ah yes, it's coming back to me. The answer is ""remove aux files"".",1
I forgot the fun of latex output errors.,1
"New from Uchida, ""Multiple Dopamine Systems: Weal and Woe of Dopamine"" 
http://symposium.cshlp.org/content/early/2019/02/20/sqb.2018.83.037648.abstract ….",1
Thread. Great summary https://twitter.com/imartincorena/status/1114156666331779072 ….,1
"Open science in practice — the Montreal Neurological Institute pioneers a new model across its work,with lessons for@cziscienc https://twitter.com/seyller_annabel/status/1113871841813200896 ….",1
"Visiting The Montreal Neurological Institute under the inspirational eye of Brenda Milner. The Neuro was founded by the Rockefeller Foundation, so it’s a sister school with RU!",1
Supporting the microscopists who move the whole field ahead https://twitter.com/ChanZuckerberg/status/1108054861780672512 ….,1
A real scientist https://twitter.com/pollyp1/status/1104760497172295681 ….,1
Alejandro Lopez-Cruz's thesis work: because we all know what it feels like to look for your keys around the sofa https://twitter.com/RockefellerUniv/status/1100427259847028738 ….,1
"Key fact, and good to highlight it in advance https://twitter.com/betatim/status/1100008946700636160 ….",1
It’s all good https://twitter.com/AndrewGYork/status/1098380024682491904 ….,1
"Back in the day, the data were available too https://twitter.com/HansZauner/status/1097593660269645826 ….",1
The paper of the future https://elifesciences.org/labs/ad58f08d/introducing-elife-s-first-computationally-reproducible-article ….,1
"Lots of great singing at the@MetOpera, but Jeongcheol Cha can also act. You don’t notice how rare that is until you see it.",1
"You can’t fool me,@drugmonkeyblog. You love this business. Anyway, “maternalistic” please. She/her. : https://twitter.com/drugmonkeyblog/status/1096603696941547520 ….",1
(10:36 pm EST). Yep https://twitter.com/drugmonkeyblog/status/1096608731511513088 ….,1
Neuroscience nerd perspective https://twitter.com/F_duction/status/1096609467645476865 ….,1
It makes me happy to be part of an organization that is doing this https://newsok.com/article/5622682/the-last-mile-launches-coding-class-for-inmates?fbclid=IwAR2Ao39GFFXJG4tErt9iqmFC4oStjEkF65Im5XgfKZyaQoJBcw9hxafoGw8 ….,1
Thread! Love https://twitter.com/Noahpinion/status/1096546412035100672 ….,1
Such a constructive and unselfish conversation https://twitter.com/HenriquesLab/status/1096558688519835648 ….,1
"Hey@mbeisen, this is my new favorite Twitter account https://twitter.com/MobyDickatSea/status/1089007789995974656 ….",1
Although we’ve known about recurring ras mutations for decades!,1
The same exact amino acid mutation. That’s wild https://twitter.com/hitenmadhani/status/1088915488279678976 ….,1
"In honor of Eve Marder receiving@theNASciences Neuroscience Award, reminder of this book aka “All About Eve https://twitter.com/iChas/status/1006922580853485568 ….",1
Public service science thread https://twitter.com/T_Weissgerber/status/1087646461548998657 ….,1
"This, exactly https://twitter.com/markgfh/status/1088001409738596356 ….",1
@richabdill — friends of Biorxiv and Rxivist are already clamoring for more... https://twitter.com/marciovm/status/1084496582509191168 ….,1
"Top 2018 preprints are a great reading list, especially if you are interested in human population history https://www.rxivist.org/top/2018.",1
Threa https://twitter.com/richabdill/status/1084463492776816641 ….,1
"Smart interview with Loeb on science, Oumuamua, and the likelihood of extraterrestrial intelligence https://www.haaretz.com/us-news/.premium.MAGAZINE-if-true-this-could-be-one-of-the-greatest-discoveries-in-human-history-1.6828318 ….",1
CZI and others are supporting new ideas — including out-of-the-box ideas — to understand neurodegenerative disease https://www.insidephilanthropy.com/home/2018/1/9/how-are-funders-stepping-up-in-the-fight-against-still-untreatable-neurodegenerative-diseases ….,1
“I have seen many frozen tissues.” Love the oral history quality of the transcript https://twitter.com/humancellatlas/status/1082651568015593477 ….,1
Congrats Arne! Glad to have you representing CZI https://twitter.com/ah_bakker/status/1080959342386528259 ….,1
Wound healing in action https://twitter.com/ewbank_lab/status/1082217365771902976 ….,1
Loss-of-function genomic variants with impact on liver-related blood traits highlight potential therapeutic targets for cardiovascular diseas https://www.biorxiv.org/content/10.1101/597377v1 ….,1
Personalized Medicine and the Power of Electronic Health Record https://www.cell.com/cell/fulltext/S0092-8674(19)30222-3?rss=yes#.XJOmcqGGP9g.twitter ….,1
Whole genome base-wise aggregation and functional prediction for human non-coding regulatory variant https://www.biorxiv.org/content/10.1101/583237v1 ….,1
MIND. BLOWN. Mammalian Near-Infrared Image Vision through Injectable and Self-Power.. https://www.sciencedirect.com/science/article/pii/S0092867419301011 ….,1
Preparing for next winter.,1
"You teach one to fish for data, you can even teach one to scale the data, you can even teach one to rescale the data. You can't do the latter with fish.",1
not my joke... but a goodie.,1
"An “Irish Exit” (Irish Goodbye) is when you leave quietly without saying goodbye or telling anyone. A “British Exit” is when you loudly announce that you’re leaving and then wander in and out while you decide if you really want to leave or not, angrily complaining the whole time.",1
"Hey,@MetroNorth, any updates for Goldens Bridge (9650 to Grand Central) Last announcement about 10-15mins delay was 30mins ago.",1
Wondering if@illumina's acquisition of@PacBio will lead to reference free genomes (alignment of short reads to long read scaffold). Could be super insightful for human genetics especially cancer. Thoughts?,1
https://www.nature.com/articles/s41586-018-0649-2?fbclid=IwAR2fKli0yTVKKEVzBjj9r1c4TwZlx6Bihhcl5S6MIYzDRiAjHALgRuXqdHU ….,1
#RegeneronD4DG.,1
Let’s go clean some parks@Regeneron #d4dg #qwRGC. Wish we could take Izzy and Murphy with us today!,1
Hidden 'risk' in polygenic scores: clinical use today could exacerbate health disparitie https://www.biorxiv.org/content/early/2018/10/11/441261 ….,1
"Genome-wide meta-analysis of depression in 807,553 individuals identifies 102 independent variants with replication in a further 1,507,153 individual https://www.biorxiv.org/content/early/2018/10/09/433367 ….",1
"If you get a kick out of science history, head over to@WonderyMedia's@InnovationsPod season 1. Six episodes all about #DNA and #Genetics. Even@ewanbirney gets a shout out.",1
I was going to tweet a joke about time travel..... But you guys didn't like it.,1
Trans-ethnic genome-wide association study provides insight into effector genes and molecular mechanisms for kidney function and highlights a causal effect on kidney-specific disease aetiologie https://www.biorxiv.org/content/early/2018/09/18/420273 ….,1
Dating genomic variants and shared ancestry in population-scale sequencing dat https://www.biorxiv.org/content/early/2018/09/13/416610 ….,1
Absolutely amazing! New Technique Heals Wounds With Reprogrammed Skin Cells https://singularityhub.com/2018/09/14/new-technique-heals-wounds-with-reprogrammed-skin-cells/ … #blogs #feedly.,1
"Genome-wide association analyses of chronotype in 697,828 individuals provides new insights into circadian rhythms in humans and links to diseas https://www.biorxiv.org/content/early/2018/09/13/303941 ….",1
Disease networks and their contribution to disease understanding and drug repurposing. A survey of the state of the ar https://www.biorxiv.org/content/early/2018/09/12/415257 ….,1
The irony of this tweet.... Turn off your e-mail and social media to get more done https://www.nature.com/articles/d41586-018-06213-7 … #sciencejournals #feedly.,1
"""We also do not endorse the universal use of any FDR threshold.. in GWAS"" 
Accurate error control in high dimensional association testing using conditional false discovery rate https://www.biorxiv.org/content/early/2018/09/12/414318 ….",1
Great overview by@cureffi on What can loss-of-function variants predict about drug safety? http://www.cureffi.org/2018/09/12/lof-and-drug-safety/ … #blogs #feedly.,1
"America's Dairyland may be happy to read this:
Association of dairy intake with cardiovascular disease and mortality in 21 countries from five continents (PURE): a prospective cohort stud https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(18)31812-9/fulltext?rss=yes#.W5hwLOYojug.twitter ….",1
Machine Learning to Predict Osteoporotic Fracture Risk from Genotype https://www.biorxiv.org/content/early/2018/09/11/413716 ….,1
GWAS for Interleukin-1β levels in gingival crevicular fluid identifies IL37 variants in periodontal inflammation https://www.nature.com/articles/s41467-018-05940-9 … #sciencejournals #feedly.,1
Nice piece by Bruce Stillman of@CSHL summarizing the great work of David Allis and Michael Grunstein. Histone Modifications: Insights into Their Influence on Gene Expressio https://www.cell.com/cell/fulltext/S0092-8674(18)31048-1?rss=yes#.W5fudPjdHgw.twitter ….,1
"Grant was just funded! We will be hiring a computational genomics postdoc and another postdoc in stat gen/biostatistics. Students please email me your CVs. The only thing better than the surf, weather and cannabis laws is the SCIENCE.",1
Got a tour of the@FlatironInst today. This is a truly amazing place for mathematicians to come and work on the big unsolved problems in STEM.,1
"#2 funniest mute button fail: Colleague makes call on his other phone 
""Hello? I'd like to make an appointment. 
Yes.
No. 
So I have a really painful rash on my back."".",1
"#1 funniest mute button fail: Study section video conference system goes down forcing all of the reviewers to call in on their phones. SRO calls in on his cell. Then, during a bio-break he forgets to mute and entire study section gets to hear him pee and wash his hands.",1
"Question for Science twitter: what is the funniest ""someone forgot to put their phone on mute"" fail that you have ever witnessed?",1
Final lap of Stage 2@SDStageRace. That gap did not stick unfortunately.,1
"I'm writing a song entitled ""pdf to pdf conversion"".",1
"But it is important to find projects that satisfy the goals of the trainee and the goals of the lab. AND it is important for trainees and mentors to discuss what types of alternative careers she/he might want to pursue. Do those jobs EVEN require a PhD? If not, then...",1
"It seems that most of these tips are related to giving trainees access to alternative careers. If careers in industry are considered ""alternative"", then genomics and bioinformatics fields might be ahead of the curve because most of my trainees pursue careers in industry https://twitter.com/akrook/status/1111275100689584128 ….",1
"Surprise! or should I say ""Surprise? https://www.biorxiv.org/content/10.1101/588020v1 ….",1
"Yes thanks, the rare variant heritability described in this paper are not giving rise to lots of synthetic associations. I need to finish reading to see if there is an estimate of how much there is https://twitter.com/manuelrivascruz/status/1110333586375204865 ….",1
Postdoc available: investigating the contribution of germline and somatic mutations in autism by@nanopore whole genome sequencing of trio families https://www.nature.com/naturecareers/job?id=682725 ….,1
"Postdoc available: investigating rare and common variation that influence psychiatric traits in CNV carriers, by analysis deep clinical phenotype and whole genome sequencing on a large cohort of rare CNVs Dels and Dups of 16p11.2 and 22q11.2 (n = 500 each) https://www.nature.com/naturecareers/job?id=682723 ….",1
Here are the official adds for the postdoc positions in our lab 1/3.,1
It’s gonna be a long year.,1
"I set up an account on@indeed and was trying to learn the system. Somehow submitted an incomplete job ad and account was immediately disabled. All subsequent attempts to renable it have received robo-responses saying ""decision is final"". Indeed, any humans working there?",1
"*colleague that I am friends with submits interesting new study to CNS journal*
my brain:
dont say it 
dont say it
dont say it
dont say it
me: so most of Figure 3 is similar to results we published last year. It's cool and all but you should probably cite that.",1
"My dream is that someday our band might open for@NIHDirector
Before It Ends - Trains Across the Sea (Live@ LeStat's) https://youtu.be/KLBCYr1Mxtk via@YouTube.",1
How is it possible that I’ve never had Irish soda bread before?,1
I'm stoked to see this release of gnomAD-SV! Congrats to@mtalk and@dgmacarthur. Fantastic resource for the field https://twitter.com/dgmacarthur/status/1106547004887523328 ….,1
"After designing questionnaires about alcohol and tobacco consumption all day, I need a drink.",1
"OMG OMG The Mutant Says in His Heart, “There Is No God”: the Rejection of Collective Religiosity Centred Around the Worship of Moral Gods Is Associated with High Mutational Load | SpringerLin https://link.springer.com/article/10.1007/s40806-017-0133-5 ….",1
"Right. When a physicists decides ""I'm interested in genomics"", they should just go and create a new startup and fake it till they make it... like the rest of silicon valley https://twitter.com/ChrisPickett5/status/1106289612589285376 ….",1
3. You want training in a new field (which would characterize most of my postdocs who do not ultimately pursue a research career https://twitter.com/ChrisPickett5/status/1105977838224764928 ….,1
This is why I ride a bike.,1
"First things I see in my twitter feed this morning
Felicity Huffman 
Jacob Wohl
Brexit
I'm going offline today. The internet is literally nothing but con jobs.",1
The only thing less sincere than all the self promotion we see on science twitter is all the “this paper from my friend so-and-so totally blew my mind”.,1
2019 Tour of Murrieta stage 2 was a success! My scientific colleague and cycling teammate Jay Harger@illumina made into the winning break and took 3rd!,1
"I was not on this working group, but I do get the sense that if it was put a to a vote, those who would recommend clinical array testing in schizophrenia would outnumber those who were opposed. If that's true, then there WAS a consensus. But there was NOT unanimity https://twitter.com/ISPGnet/status/1105153637850992640 ….",1
